"","AGBN","seed","seedrich","type","time"
"462",3.8877549605496,555.67848,1,"MF","first"
"463",9.940185578232,0,0,"MF","first"
"464",10.3589738448336,740.90464,2,"MF","first"
"465",6.1074125777448,740.90464,2,"MF","first"
"466",7.850015890668,1852.2616,1,"MF","first"
"467",8.915755116744,926.1308,2,"MF","first"
"468",6.532758911952,4074.97552,1,"MF","first"
"469",23.423061469752,185.22616,1,"MF","first"
"470",6.7672162737144,185.22616,1,"MF","first"
"471",14.266447842024,0,0,"MF","first"
"472",7.6179918847032,370.45232,1,"MF","first"
"473",13.469829248736,0,0,"MF","first"
"474",22.538041783992,185.22616,1,"MF","first"
"475",8.4855196540296,370.45232,1,"MF","first"
"476",7.700820132852,0,0,"MF","first"
"477",5.2859067287544,185.22616,1,"MF","first"
"478",15.195561593688,3704.5232,1,"MF","first"
"479",11.770436775384,1296.58312,1,"MF","first"
"480",17.852301919368,1852.2616,3,"MF","first"
"481",7.9124156069112,370.45232,1,"MF","first"
"482",5.1022898025624,0,0,"MF","first"
"483",14.962750754112,0,0,"MF","first"
"484",4.0446307524168,740.90464,1,"MF","first"
"485",0.53497254355272,740.90464,1,"MF","first"
"486",3.5349127656696,0,0,"MF","first"
"487",35.242344696384,1852.2616,3,"MF","first"
"488",14.920147412856,0,0,"MF","first"
"489",4.4605586210472,185.22616,1,"MF","first"
"490",13.462599794616,1667.03544,3,"MF","first"
"491",3.4339223354184,0,0,"MF","first"
"492",9.5107436742024,555.67848,1,"MF","first"
"493",24.90003334224,0,0,"MF","first"
"494",40.723324514208,370.45232,1,"MF","first"
"495",11.648343064176,185.22616,1,"MF","first"
"496",15.435960557976,185.22616,1,"MF","first"
"497",5.2933087930968,1852.2616,2,"MF","first"
"498",2.7072725287104,555.67848,2,"MF","first"
"499",6.6411189020232,2593.16624,2,"MF","first"
"500",13.269085801776,0,0,"MF","first"
"501",4.0076663853744,926.1308,2,"MF","first"
"502",10.2488597313984,185.22616,1,"MF","first"
"503",2.0747659064832,1852.2616,1,"MF","first"
"504",24.431676799824,0,0,"MF","first"
"505",47.9097045378,0,0,"MF","first"
"506",28.599339411216,2963.61856,1,"MF","first"
"507",5.6175447665736,3519.29704,1,"MF","first"
"508",163.91817685656,2593.16624,3,"MF","first"
"509",100.697822298864,0,0,"MF","first"
"510",3.633955166268,0,0,"MF","first"
"511",59.795980705944,0,0,"MF","first"
"512",14.601782428632,0,0,"MF","first"
"513",109.520334270144,0,0,"MF","first"
"514",40.830264392904,6297.68944,3,"MF","first"
"515",33.39873301968,7223.82024,1,"MF","first"
"516",30.281975242848,0,0,"MF","first"
"517",22.030231476456,555.67848,2,"MF","first"
"518",37.208845884672,555.67848,2,"MF","first"
"519",37.208845884672,555.67848,2,"MF","first"
"520",46.31042599344,0,0,"MF","first"
"521",37.030508141256,370.45232,1,"MF","first"
"522",7.0005135602808,185.22616,1,"MF","first"
"523",60.918328239048,2222.71392,3,"MF","first"
"524",49.095682475616,0,0,"MF","first"
"525",32.505407868024,9816.98648,2,"MF","first"
"526",44.451738943416,15744.2236,2,"MF","first"
"527",12.286227503592,0,0,"MF","first"
"528",46.639192424832,21301.0084,1,"MF","first"
"529",562.26636684288,555.67848,2,"MF","first"
"530",97.847388645048,3889.74936,3,"MF","first"
"531",503.54336042136,5186.33248,3,"MF","first"
"532",268.22182670136,740.90464,1,"MF","first"
"533",102.017203279992,555.67848,3,"MF","first"
"534",32.747947647408,1296.58312,3,"MF","first"
"535",85.136080447656,4815.88016,1,"MF","first"
"536",27.360356684976,1296.58312,1,"MF","first"
"537",21.546676267704,0,0,"MF","first"
"538",44.846803392048,0,0,"MF","first"
"539",26.545625226792,1667.03544,2,"MF","first"
"540",25.883866776096,0,0,"MF","first"
"541",75.77286135048,0,0,"MF","first"
"542",175.65768950184,0,0,"MF","first"
"543",52.079799384144,0,0,"MF","first"
"544",74.73232433772,2037.48776,2,"MF","first"
"545",130.3986166812,0,0,"MF","first"
"546",198.6284113128,2222.71392,3,"MF","first"
"547",18.70713723312,0,0,"MF","first"
"548",42.689679992568,0,0,"MF","first"
"549",37.617326855136,0,0,"MF","first"
"550",65.126554252704,0,0,"MF","first"
"551",200.97176320872,0,0,"MF","first"
"552",68.500411593264,1852.2616,1,"MF","first"
"553",56.922782677992,0,0,"MF","first"
"554",55.069587771408,0,0,"MF","first"
"555",90.382287946104,0,0,"MF","first"
"556",118.11594225816,0,0,"MF","first"
"557",110.870146209312,0,0,"MF","first"
"558",31.585698010944,185.22616,1,"MF","first"
"559",111.33202426416,0,0,"MF","first"
"560",66.1310112456,0,0,"MF","first"
"561",57.16839357432,185.22616,1,"MF","first"
"562",37.784747562408,5371.55864,3,"MF","first"
"563",32.819412762864,0,0,"MF","first"
"564",47.089593020736,0,0,"MF","first"
"565",68.678782962048,6853.36792,4,"MF","first"
"566",89.1551413494,12410.15272,2,"MF","first"
"567",180.73433547792,0,0,"MF","first"
"568",49.226653283976,0,0,"MF","first"
"569",286.39387224504,1852.2616,3,"MF","first"
"570",0,0,0,"MF","first"
"571",66.952546236576,0,0,"MF","first"
"572",41.882794453584,0,0,"MF","first"
"573",85.701401342928,0,0,"MF","first"
"574",196.56112368816,0,0,"MF","first"
"575",274.89433264272,0,0,"MF","first"
"576",190.7124392628,0,0,"MF","first"
"577",58.180763737152,0,0,"MF","first"
"578",60.554647467216,0,0,"MF","first"
"579",250.0079736168,0,0,"MF","first"
"580",173.0748129012,740.90464,1,"MF","first"
"581",51.32951654796,0,0,"MF","first"
"582",121.12552477872,0,0,"MF","first"
"583",41.468115206952,0,0,"MF","first"
"584",240.34561203744,0,0,"MF","first"
"585",178.3478310264,0,0,"MF","first"
"586",67.609754054136,5186.33248,3,"MF","first"
"587",109.429960489416,0,0,"MF","first"
"588",99.68027382936,4074.97552,5,"MF","first"
"589",54.31023729432,0,0,"MF","first"
"590",68.82429113784,0,0,"MF","first"
"591",179.38954492704,2963.61856,4,"MF","first"
"592",41.919143476392,0,0,"MF","first"
"593",149.8279147344,0,0,"MF","first"
"594",50.519066719968,0,0,"MF","first"
"595",591.25289115816,0,0,"MF","first"
"596",88.18824389256,2037.48776,3,"MF","first"
"597",467.95001171688,2593.16624,1,"MF","first"
"598",583.85329267608,0,0,"MF","first"
"599",327.78714859128,555.67848,2,"MF","first"
"600",147.90869081352,555.67848,2,"MF","first"
"601",400.84083851616,0,0,"MF","first"
"602",141.32843046504,740.90464,3,"MF","first"
"603",32.376039868872,0,0,"MF","first"
"604",128.73629057184,1296.58312,2,"MF","first"
