"","AGBN","seed","seedrich","type","time"
"133",24.179228745336,740.90464,3,"SF","first"
"134",87.966832052736,7038.59408,2,"SF","first"
"135",88.849834216416,21301.0084,4,"SF","first"
"136",133.84050934968,18893.06832,2,"SF","first"
"137",189.84053347056,14818.0928,3,"SF","first"
"138",145.91739652056,0,0,"SF","first"
"139",123.7923527148,7964.72488,2,"SF","first"
"140",26.828470613952,0,0,"SF","first"
"141",48.72915475596,8335.1772,3,"SF","first"
"142",72.75050119008,0,0,"SF","first"
"143",28.649508460272,0,0,"SF","first"
"144",3.6163231441344,0,0,"SF","first"
"145",59.03639485128,0,0,"SF","first"
"146",235.10543468832,6482.9156,2,"SF","first"
"147",111.579081051312,0,0,"SF","first"
"148",119.14241265864,14077.18816,3,"SF","first"
"149",102.467682335088,0,0,"SF","first"
"150",33.225797752056,11669.24808,1,"SF","first"
"151",68.609514703968,0,0,"SF","first"
"152",63.179253149544,4260.20168,3,"SF","first"
"153",208.49723265168,3519.29704,1,"SF","first"
"154",124.74047600784,6853.36792,5,"SF","first"
"155",131.55768311616,0,0,"SF","first"
"156",213.28167417984,23153.27,4,"SF","first"
"157",169.87715248896,740.90464,1,"SF","first"
"158",90.9014187942,1111.35696,2,"SF","first"
"159",54.393090201072,0,0,"SF","first"
"160",130.70281417704,6297.68944,1,"SF","first"
"161",1.986020714412,0,0,"SF","first"
"162",227.13756748704,0,0,"SF","first"
"163",98.737485761376,7594.27256,2,"SF","first"
"164",164.50964707968,0,0,"SF","first"
"165",59.903458590528,5371.55864,4,"SF","first"
"166",15.501978363816,926.1308,2,"SF","first"
"167",34.085766538656,0,0,"SF","first"
"168",19.868266023984,0,0,"SF","first"
"169",10.0465381338336,185.22616,1,"SF","first"
"170",21.014498776824,0,0,"SF","first"
"171",5.3263748591424,0,0,"SF","first"
"172",10.2100190688216,0,0,"SF","first"
"173",48.97770226776,3148.84472,2,"SF","first"
"174",14.37153832548,0,0,"SF","first"
"175",7.5539086583688,0,0,"SF","first"
"176",22.497310254888,0,0,"SF","first"
"177",16.963796403792,0,0,"SF","first"
"178",28.399896145152,0,0,"SF","first"
"179",5.1285332814408,0,0,"SF","first"
"180",26.52694073064,0,0,"SF","first"
"181",28.325146952088,0,0,"SF","first"
"182",11.0270168768088,0,0,"SF","first"
"183",18.591342674184,0,0,"SF","first"
"184",8.146036817856,0,0,"SF","first"
"185",2.0730521335608,0,0,"SF","first"
"186",16.1354130462,0,0,"SF","first"
"187",21.722391232416,0,0,"SF","first"
"188",16.992400383504,0,0,"SF","first"
